id,fecha_informe,fecha_inicio_campo,fecha_fin_campo,presidente,encuestadora,producto,aprueba_pct,desaprueba_pct,nr_pct,n_muestra,aprueba_gob_pct,desaprueba_gob_pct,nr_gob_pct,neto_gob,modalidad,n_informe,excluir,url_fuente
570,22-09-2023,20-09-2023,22-09-2023,Gabriel Boric,Cadem,Plaza Pública,32,65,3,705,,,,,online,506,0,http://web.archive.org/web/20240106090158/https://cadem.cl/wp-content/uploads/2023/09/Track-PP-506-Septiembre-S3-VF.pdf
571,25-09-2023,21-09-2023,25-09-2023,Gabriel Boric,TuInfluyes.com,DataInfluye,26,55,19,1075,,,,,online,Septiembre 2023,0,https://www.paneltuinfluyes.com/e/septiembre-2023?
572,26-09-2023,25-09-2023,26-09-2023,Gabriel Boric,Research Chile,Research Chile,34,62,4,813,,,,,online,Septiembre 2023,0,https://researchchile.cl/wp-content/uploads/2023/09/Informe-Septiembre-2023-Research-Chile.pdf
573,29-09-2023,25-09-2023,29-09-2023,Gabriel Boric,Activa Research,Pulso Ciudadano,28.3,55.8,15.9,1036,,,,,online,Septiembre 2023,0,https://chile.activasite.com/wp-content/uploads/2023/10/230799_PULSO_CIUDADANO_SEPTIEMBRE_0930_v1.pdf
574,29-09-2023,27-09-2023,29-09-2023,Gabriel Boric,Cadem,Plaza Pública,31,63,6,705,,,,,online,507,0,http://web.archive.org/web/20231217101643/https://cadem.cl/wp-content/uploads/2023/10/Track-PP-507-Septiembre-S4-VF.pdf
575,03-10-2023,26-09-2023,03-10-2023,Gabriel Boric,Feedback Research,Estudio Feedback,40.8,47.8,11.4,2871,,,,,online,Citado en labconstitucional.udp.cl (03-10-2023),0,https://web.archive.org/web/20231109010734/https://labconstitucional.udp.cl/cms/wp-content/uploads/2023/10/InformeEncuesta-LabConUDP-Feedback.Septiembre-Septiembre-2023.pdf
576,06-10-2023,04-10-2023,06-10-2023,Gabriel Boric,Cadem,Plaza Pública,34,61,5,705,,,,,online,508,0,https://insight-chile.cl/storage/2023/10/Track-PP-508-Octubre-S1-VF.pdf
577,08-10-2023,07-10-2023,08-10-2023,Gabriel Boric,Panel Ciudadano-UDD,Panel Ciudadano,28,65,7,1002,,,,,online,,1,
578,10-10-2023,05-10-2023,10-10-2023,Gabriel Boric,Criteria,Agenda Criteria,30,56,14,1000,,,,,online,Octubre 2023,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2023-1cHd4.pdf
579,13-10-2023,11-10-2023,13-10-2023,Gabriel Boric,Cadem,Plaza Pública,32,61,7,701,,,,,online,509,0,https://insight-chile.cl/storage/2023/10/Track-PP-509-Octubre-S2-VF.pdf
580,17-10-2023,16-10-2023,17-10-2023,Gabriel Boric,Panel Ciudadano-UDD,Panel Ciudadano,32,60,8,704,,,,,online,,1,
581,18-10-2023,16-10-2023,18-10-2023,Gabriel Boric,Research Chile,Research Chile,33,63,4,832,,,,,online,Octubre 2023,0,https://researchchile.cl/wp-content/uploads/2023/10/Informe-Octubre-2023-Research-Chile-22102023.pdf
582,20-10-2023,18-10-2023,20-10-2023,Gabriel Boric,Cadem,Plaza Pública,31,63,6,702,,,,,online,510,0,https://insight-chile.cl/storage/2023/10/Track-PP-510-Octubre-S1-VF.pdf
583,23-10-2023,19-10-2023,23-10-2023,Gabriel Boric,TuInfluyes.com,DataInfluye,28,54,18,1051,,,,,online,Octubre 2023,0,https://www.paneltuinfluyes.com/e/octubre-2023?
584,26-10-2023,23-10-2023,26-10-2023,Gabriel Boric,Activa Research,Pulso Ciudadano,31.4,56.6,12.0,1171,,,,,online,Octubre 2023,0,https://chile.activasite.com/wp-content/uploads/2023/10/230800_PULSO_CIUDADANO_OCTUBRE_1029_v2.pdf
585,26-10-2023,25-10-2023,26-10-2023,Gabriel Boric,Cadem,Plaza Pública,33,60,7,705,,,,,online,511,0,https://insight-chile.cl/storage/2023/10/Track-PP-511-Octubre-S4-VF.pdf
586,26-10-2023,24-10-2023,26-10-2023,Gabriel Boric,Feedback Research,Estudio Feedback,36.6,49.1,14.3,5086,,,,,online,Citado en labconstitucional.udp.cl (26-10-2023),0,https://web.archive.org/web/20231031234202/https://labconstitucional.udp.cl/cms/wp-content/uploads/2023/10/Informe-Encuesta-LabCon-UDP-Feedback-Octubre-2023.pdf
587,02-11-2023,24-09-2023,02-11-2023,Gabriel Boric,CEP,Encuesta CEP,26,61,13,1478,,,,,presencial,Citado en CEP (02-11-2023),0,https://www.cepchile.cl/wp-content/uploads/2023/11/cep90_anexos_vf.pdf
588,03-11-2023,02-11-2023,03-11-2023,Gabriel Boric,Cadem,Plaza Pública,37,57,6,702,,,,,online,512,0,https://insight-chile.cl/storage/2023/11/Track-PP-512-Noviembre-S1-VF.pdf
589,06-11-2023,02-11-2023,06-11-2023,Gabriel Boric,Criteria,Agenda Criteria,34,52,14,1000,,,,,online,Noviembre 2023,0,https://www.criteria.cl/descargas/Agenda_Criteria_Noviembre_2023-2dFn3.pdf
590,10-11-2023,08-11-2023,10-11-2023,Gabriel Boric,Cadem,Plaza Pública,33,59,8,710,,,,,online,513,0,https://insight-chile.cl/storage/2023/11/Track-PP-513-Noviembre-S2-VF.pdf
591,12-11-2023,11-11-2023,12-11-2023,Gabriel Boric,Panel Ciudadano-UDD,Panel Ciudadano,27,59,14,1815,,,,,online,Citado en panelciudadano.cl (12-11-2023),0,https://panelciudadano.cl/wp-content/uploads/2023/11/Panel-Ciudadano-UDD-12nov-Plebiscito-y-presidencial.pdf
592,16-11-2023,14-11-2023,16-11-2023,Gabriel Boric,Feedback Research,Estudio Feedback,35.9,50.8,13.3,4825,,,,,online,Citado en labconstitucional.udp.cl (16-11-2023),0,https://web.archive.org/web/20231122143930/https://labconstitucional.udp.cl/cms/wp-content/uploads/2023/11/Informe-Encuesta-LabCon-UDP-Feedback-Noviembre-2023.pdf
593,17-11-2023,15-11-2023,17-11-2023,Gabriel Boric,Cadem,Plaza Pública,31,65,4,711,,,,,online,514,0,https://insight-chile.cl/storage/2023/11/Track-PP-514-Noviembre-S3-VF.pdf
594,24-11-2023,22-11-2023,24-11-2023,Gabriel Boric,Cadem,Plaza Pública,30,65,5,705,,,,,online,515,0,https://insight-chile.cl/storage/2023/11/Track-PP-515-Noviembre-S4-VF.pdf
595,27-11-2023,23-11-2023,27-11-2023,Gabriel Boric,TuInfluyes.com,DataInfluye,31,52,17,1113,,,,,online,Noviembre 2023,0,https://www.paneltuinfluyes.com/e/noviembre-2023?
596,30-11-2023,27-11-2023,30-11-2023,Gabriel Boric,Activa Research,Pulso Ciudadano,27.1,58.8,14.1,1607,,,,,online,Noviembre 2023,0,https://chile.activasite.com/wp-content/uploads/2023/12/230801_PULSO_CIUDADANO_NOVIEMBRE_1203_v1-002.pdf
597,01-12-2023,29-11-2023,01-12-2023,Gabriel Boric,Cadem,Plaza Pública,33,62,5,703,,,,,online,516,0,https://insight-chile.cl/storage/2023/12/Track-PP-516-Noviembre-S5-VF.pdf
598,02-12-2023,27-11-2023,02-12-2023,Gabriel Boric,Criteria,Agenda Criteria,33,52,15,1000,,,,,online,Diciembre 2023,0,https://www.criteria.cl/descargas/Agenda_Criteria_Diciembre_2023-3eBh5.pdf
599,07-12-2023,06-12-2023,07-12-2023,Gabriel Boric,Cadem,Plaza Pública,32,64,4,703,,,,,online,517,0,https://insight-chile.cl/storage/2023/12/Track-PP-517-Diciembre-S1-VF.pdf
600,15-12-2023,13-12-2023,15-12-2023,Gabriel Boric,Cadem,Plaza Pública,31,61,8,704,,,,,online,518,0,https://insight-chile.cl/storage/2023/12/Track-PP-518-Diciembre-S2-VF.pdf
601,21-12-2023,20-12-2023,21-12-2023,Gabriel Boric,Cadem,Plaza Pública,33,60,7,703,,,,,online,519,0,https://insight-chile.cl/storage/2023/12/Track-PP-519-Diciembre-S3-VF.pdf
602,27-12-2023,26-12-2023,27-12-2023,Gabriel Boric,Activa Research,Pulso Ciudadano,26.5,57.1,16.4,1000,,,,,online,Diciembre 2023,0,https://chile.activasite.com/wp-content/uploads/2023/12/230802_PULSO_CIUDADANO_DICIEMBRE_1228_v2.pdf
603,27-12-2023,27-12-2023,27-12-2023,Gabriel Boric,TuInfluyes.com,DataInfluye,27,46,27.0,1473,,,,,online,Diciembre 2023,0,https://www.paneltuinfluyes.com/e/diciembre-2023?
604,29-12-2023,27-12-2023,29-12-2023,Gabriel Boric,Cadem,Plaza Pública,33,60,7,707,,,,,online,520,0,https://insight-chile.cl/storage/2023/12/Track-PP-520-Diciembre-S4.pdf
605,05-01-2024,03-01-2024,05-01-2024,Gabriel Boric,Cadem,Plaza Pública,31,64,5,702,,,,,online,521,0,https://insight-chile.cl/storage/2024/01/Track-PP-521-Enero-S1-VF.pdf
606,08-01-2024,04-01-2024,08-01-2024,Gabriel Boric,Criteria,Agenda Criteria,32,55,13,1000,,,,,online,Enero 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Enero_2024-4fch6.pdf
607,12-01-2024,10-01-2024,12-01-2024,Gabriel Boric,Cadem,Plaza Pública,32,61,7,703,,,,,online,522,0,https://insight-chile.cl/storage/2024/01/Track-PP-522-Enero-S2-VF.pdf
608,19-01-2024,17-01-2024,19-01-2024,Gabriel Boric,Cadem,Plaza Pública,29,62,9,702,,,,,online,523,0,https://insight-chile.cl/storage/2024/01/Track-PP-523-Enero-S3-VF.pdf
609,22-01-2024,19-01-2024,22-01-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,28,50,22,1377,,,,,online,Enero 2024,0,https://www.paneltuinfluyes.com/e/enero-2024?
610,26-01-2024,25-01-2024,26-01-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,27,60.4,12.6,1152,,,,,online,Enero 2024,0,https://chile.activasite.com/wp-content/uploads/2024/01/241103_PULSO_CIUDADANO_ENERO_2801_v1.pdf
611,26-01-2024,24-01-2024,26-01-2024,Gabriel Boric,Cadem,Plaza Pública,32,61,7,703,,,,,online,524,0,https://insight-chile.cl/storage/2024/01/Track-PP-524-Enero-S4-VF.pdf
612,02-02-2024,31-01-2024,02-02-2024,Gabriel Boric,Cadem,Plaza Pública,33,62,5,707,,,,,online,525,0,https://insight-chile.cl/storage/2024/02/Track-PP-525-Febrero-S1-VF.pdf
613,06-02-2024,01-02-2024,06-02-2024,Gabriel Boric,Criteria,Agenda Criteria,29,60,11,1030,,,,,online,Febrero 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Febrero_2024-5eDh8.pdf
614,09-02-2024,07-02-2024,09-02-2024,Gabriel Boric,Cadem,Plaza Pública,31,61,8,707,,,,,online,526,0,https://insight-chile.cl/storage/2024/02/Track-PP-526-Febrero-S2-VF-1.pdf
615,16-02-2024,14-02-2024,16-02-2024,Gabriel Boric,Cadem,Plaza Pública,33,60,7,711,,,,,online,527,0,https://insight-chile.cl/storage/2024/02/Track-PP-527-Febrero-S3-VF.pdf
616,23-02-2024,21-02-2024,23-02-2024,Gabriel Boric,Cadem,Plaza Pública,35,61,4,706,,,,,online,528,0,https://insight-chile.cl/storage/2024/02/Track-PP-528-Febrero-S4-VF.pdf
617,29-02-2024,28-02-2024,29-02-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,25.5,62.2,12.3,1213,,,,,online,Febrero 2024,0,https://chile.activasite.com/wp-content/uploads/2024/03/241104_PULSO_CIUDADANO_FEBRERO_0229_V2.pdf
618,01-03-2024,28-02-2024,01-03-2024,Gabriel Boric,Cadem,Plaza Pública,29,66,5,704,,,,,online,529,0,https://insight-chile.cl/storage/2024/03/Track-PP-529-Marzo-S1-VF.pdf
619,04-03-2024,01-03-2024,04-03-2024,Gabriel Boric,Criteria,Agenda Criteria,30,56,14,1000,,,,,online,Marzo 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Marzo_2024-6gEn2.pdf
620,08-03-2024,06-03-2024,08-03-2024,Gabriel Boric,Cadem,Plaza Pública,27,66,7,704,,,,,online,530,0,https://insight-chile.cl/storage/2024/03/Track-PP-530-Marzo-S2-VF.pdf
621,15-03-2024,13-03-2024,15-03-2024,Gabriel Boric,Cadem,Plaza Pública,31,63,6,703,,,,,online,531,0,https://insight-chile.cl/storage/2024/03/Track-PP-531-Marzo-S3-VF.pdf
622,22-03-2024,20-03-2024,22-03-2024,Gabriel Boric,Cadem,Plaza Pública,34,61,5,706,,,,,online,532,0,https://insight-chile.cl/storage/2024/03/Track-PP-532-Marzo-S4-VF.pdf
623,24-03-2024,21-03-2024,24-03-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,31,53,16,1230,,,,,online,Marzo 2024,0,https://www.paneltuinfluyes.com/e/marzo-2024?
624,28-03-2024,27-03-2024,28-03-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,27.7,60.3,12.0,1004,,,,,online,Marzo 2024,0,https://chile.activasite.com/wp-content/uploads/2024/04/241105_PULSO_CIUDADANO_MARZO_0331_V1.pdf
625,28-03-2024,26-03-2024,28-03-2024,Gabriel Boric,Cadem,Plaza Pública,33,64,3,707,,,,,online,533,0,https://insight-chile.cl/storage/2024/03/Track-PP-533-Marzo-S5-VF.pdf
626,01-04-2024,28-03-2024,01-04-2024,Gabriel Boric,Criteria,Agenda Criteria,30,56,14,1000,,,,,online,Abril 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Abril_2024-8eVd3.pdf
627,05-04-2024,03-04-2024,05-04-2024,Gabriel Boric,Cadem,Plaza Pública,33,61,6,705,,,,,online,534,0,https://insight-chile.cl/storage/2024/04/Track-PP-534-Abril-S1-VF.pdf
628,12-04-2024,10-04-2024,12-04-2024,Gabriel Boric,Cadem,Plaza Pública,30,62,8,703,,,,,online,535,0,https://insight-chile.cl/storage/2024/04/Track-PP-535-Abril-S2-VF.pdf
629,19-04-2024,17-04-2024,19-04-2024,Gabriel Boric,Cadem,Plaza Pública,32,62,6,705,,,,,online,536,0,https://insight-chile.cl/storage/2024/04/Track-PP-536-Abril-S3-VF.pdf
630,26-04-2024,24-04-2024,26-04-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,26,61,13,1115,,,,,online,Abril 2024,0,https://chile.activasite.com/wp-content/uploads/2024/04/241106_PULSO_CIUDADANO_ABRIL_0426_v1.pdf
631,27-04-2024,24-04-2024,27-04-2024,Gabriel Boric,Cadem,Plaza Pública,30,65,5,1183,,,,,online,537,0,https://insight-chile.cl/storage/2024/04/Track-PP-537-Abril-S4-VF.pdf
632,29-04-2024,26-04-2024,29-04-2024,Gabriel Boric,Criteria,Agenda Criteria,33,57,10,1000,,,,,online,Mayo 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Mayo_2024-5nBx4.pdf
633,30-04-2024,25-04-2024,30-04-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,32,59,9,1181,,,,,online,Abril 2024,0,https://www.paneltuinfluyes.com/e/abril-2024?
634,03-05-2024,02-05-2024,03-05-2024,Gabriel Boric,Cadem,Plaza Pública,24,70,6,705,,,,,online,538,0,https://insight-chile.cl/storage/2024/05/Track-PP-538-Mayo-S1-VF.pdf
635,03-05-2024,26-04-2024,03-05-2024,Gabriel Boric,Feedback Research,Estudio Feedback,30,58,12,1685,,,,,online,Citado en static1.squarespace.com (03-05-2024),0,https://static1.squarespace.com/static/621d4958e9a71e162e576945/t/663e4ffb9c850029a58f2ec9/1715359741328/Encuesta+Feedback+mayo+2024.pdf
636,10-05-2024,08-05-2024,10-05-2024,Gabriel Boric,Cadem,Plaza Pública,26,66,8,705,,,,,online,539,0,https://insight-chile.cl/storage/2024/05/Track-PP-539-Mayo-S2-VF.pdf
637,17-05-2024,15-05-2024,17-05-2024,Gabriel Boric,Cadem,Plaza Pública,28,66,6,702,,,,,online,540,0,https://insight-chile.cl/storage/2024/05/Track_PP_540_Mayo_S3_V31.pdf
638,24-05-2024,22-05-2024,24-05-2024,Gabriel Boric,Cadem,Plaza Pública,30,65,5,702,,,,,online,541,0,https://insight-chile.cl/storage/2024/05/Track-PP-541-Mayo-S4-VF.pdf
639,27-05-2024,22-05-2024,27-05-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,29,57,14,1001,,,,,online,Mayo 2024,0,https://www.paneltuinfluyes.com/e/mayo-2024?
640,31-05-2024,29-05-2024,31-05-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,27.7,56.5,15.8,1085,,,,,online,Mayo 2024,0,https://chile.activasite.com/wp-content/uploads/2024/06/241107_PULSO_CIUDADANO_MAYO_0531_v1.pdf
641,02-06-2024,05-06-2024,02-06-2024,Gabriel Boric,Cadem,Plaza Pública,31,61,8,705,,,,,online,542,0,https://insight-chile.cl/storage/2024/06/Track-PP-542-Mayo-S5-VF.pdf
642,03-06-2024,31-05-2024,03-06-2024,Gabriel Boric,Criteria,Agenda Criteria,33,51,16,1000,,,,,online,Junio 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Junio_2024-6vRh3.pdf
643,07-06-2024,05-06-2024,07-06-2024,Gabriel Boric,Cadem,Plaza Pública,32,61,7,701,,,,,online,543,0,https://insight-chile.cl/storage/2024/06/Track-PP-543-Junio-S1-VF.pdf
644,14-06-2024,12-06-2024,14-06-2024,Gabriel Boric,Cadem,Plaza Pública,34,59,7,702,,,,,online,544,0,https://insight-chile.cl/storage/2024/06/Track-PP-544-Junio-S2-VF.pdf
645,21-06-2024,19-06-2024,21-06-2024,Gabriel Boric,Cadem,Plaza Pública,36,57,7,707,,,,,online,545,0,https://insight-chile.cl/storage/2024/06/Track-PP-545-Junio-S3-VF.pdf
646,28-06-2024,26-06-2024,28-06-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,26,60.2,13.8,1074,,,,,online,Junio 2024,0,https://chile.activasite.com/wp-content/uploads/2024/07/241108_PULSO_CIUDADANO_JUNIO_0630_v1.pdf
647,28-06-2024,26-06-2024,28-06-2024,Gabriel Boric,Cadem,Plaza Pública,34,59,7,704,,,,,online,546,0,http://web.archive.org/web/20240701033431/https://cadem.cl/wp-content/uploads/2024/06/Track-PP-546-Junio-S4-VF.pdf
648,01-07-2024,28-06-2024,01-07-2024,Gabriel Boric,Criteria,Agenda Criteria,35,53,12,1000,,,,,online,Julio 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Julio_2024-7dFn2.pdf
649,01-07-2024,26-06-2024,01-07-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,36,50,14,1083,,,,,online,Junio 2024,0,https://www.paneltuinfluyes.com/e/junio-2024?
650,05-07-2024,03-07-2024,05-07-2024,Gabriel Boric,Cadem,Plaza Pública,35,60,5,705,,,,,online,547,0,https://insight-chile.cl/storage/2024/07/Track-PP-547-Julio-S1-VF.pdf
651,11-07-2024,10-07-2024,11-07-2024,Gabriel Boric,Panel Ciudadano-UDD,Panel Ciudadano,28,62,10,2292,,,,,online,Citado en panelciudadano.cl (11-07-2024),0,https://panelciudadano.cl/wp-content/uploads/2024/07/Panel-Ciudadano-UDD-Voto-obligatorio-12-jun.pdf
652,12-07-2024,10-07-2024,12-07-2024,Gabriel Boric,Cadem,Plaza Pública,35,60,5,704,,,,,online,548,0,https://insight-chile.cl/storage/2024/07/Track-PP-548-Julio-S2-VF.pdf
653,14-07-2024,31-05-2024,14-07-2024,Gabriel Boric,CEP,Encuesta CEP,27,61,12,1478,,,,,presencial,Citado en static.cepchile.cl (14-07-2024),0,https://static.cepchile.cl/uploads/cepchile/2024/07/30-141724_7cvw_PPT-CEP-91_ANEXOS.pdf
654,19-07-2024,17-07-2024,19-07-2024,Gabriel Boric,Cadem,Plaza Pública,31,61,8,705,,,,,online,549,0,https://insight-chile.cl/storage/2024/07/Track-PP-549-Julio-S3-VF.pdf
655,26-07-2024,24-07-2024,26-07-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,22.2,63.2,14.6,1070,,,,,online,Julio 2024,0,https://chile.activasite.com/wp-content/uploads/2024/07/241109_PULSO_CIUDADANO_JULIO_0728_v1.pdf
656,26-07-2024,24-07-2024,26-07-2024,Gabriel Boric,Cadem,Plaza Pública,31,64,5,706,,,,,online,550,0,https://insight-chile.cl/storage/2024/07/Track-PP-550-Julio-S4-VF.pdf
657,29-07-2024,24-07-2024,29-07-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,28,53,19,1269,,,,,online,Julio 2024,0,https://www.paneltuinfluyes.com/e/julio-2024?
658,02-08-2024,30-07-2024,02-08-2024,Gabriel Boric,Cadem,Plaza Pública,35,57,8,703,,,,,online,551,0,https://insight-chile.cl/storage/2024/08/Track-PP-551-Agosto-S1-VF.pdf
659,05-08-2024,01-08-2024,05-08-2024,Gabriel Boric,Criteria,Agenda Criteria,35,50,15,1000,,,,,online,Agosto 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Agosto_2024-8eGb3.pdf
660,09-08-2024,07-08-2024,09-08-2024,Gabriel Boric,Cadem,Plaza Pública,37,55,8,707,,,,,online,552,0,https://insight-chile.cl/storage/2024/08/Track-PP-552-Agosto-S2-VF-1.pdf
661,16-08-2024,13-08-2024,16-08-2024,Gabriel Boric,Cadem,Plaza Pública,37,56,7,703,,,,,online,553,0,https://insight-chile.cl/storage/2024/08/Track-PP-553-Agosto-S3-VF-1.pdf
662,23-08-2024,21-08-2024,23-08-2024,Gabriel Boric,Cadem,Plaza Pública,34,59,7,702,,,,,online,554,0,https://insight-chile.cl/storage/2024/08/Track-PP-554-Agosto-S4-VF.pdf
663,25-08-2024,21-08-2024,25-08-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,30,47,23,1217,,,,,online,Agosto 2024,0,https://www.paneltuinfluyes.com/e/agosto-2024?
664,30-08-2024,29-08-2024,30-08-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,30.8,56.8,12.4,1019,,,,,online,Agosto 2024,0,https://chile.activasite.com/wp-content/uploads/2024/09/24110_PULSO_CIUDADANO_AGOSTO_0831_V1.pdf
665,30-08-2024,28-08-2024,30-08-2024,Gabriel Boric,Cadem,Plaza Pública,35,56,9,705,,,,,online,555,0,https://insight-chile.cl/storage/2024/09/Track-PP-555-Agosto-S5-VF.pdf
666,03-09-2024,30-08-2024,03-09-2024,Gabriel Boric,Criteria,Agenda Criteria,38,50,12,1000,,,,,online,Septiembre 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Septiembre_2024-9fBc4.pdf
667,06-09-2024,04-09-2024,06-09-2024,Gabriel Boric,Cadem,Plaza Pública,32,58,10,703,,,,,online,556,0,https://insight-chile.cl/storage/2024/09/Track-PP-556-Septiembre-S1-VF.pdf
668,12-09-2024,02-08-2024,12-09-2024,Gabriel Boric,CEP,Encuesta CEP,30,54,16,1482,,,,,presencial,Citado en static.cepchile.cl (12-09-2024),0,https://static.cepchile.cl/uploads/cepchile/2024/10/02-144908_c98u_PPT-CEP-92_ANEXOS.pdf
669,13-09-2024,11-09-2024,13-09-2024,Gabriel Boric,Cadem,Plaza Pública,32,61,7,701,,,,,online,557,0,https://insight-chile.cl/storage/2024/09/Track-PP-557-Septiembre-S2-VF.pdf
670,18-09-2024,17-09-2024,18-09-2024,Gabriel Boric,Cadem,Plaza Pública,35,58,7,708,,,,,online,558,0,https://insight-chile.cl/storage/2024/09/Track-PP-558-Septiembre-S3-VF.pdf
671,27-09-2024,25-09-2024,27-09-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,30.8,55.2,14.0,1018,,,,,online,Septiembre 2024,0,https://chile.activasite.com/wp-content/uploads/2024/09/241111_PULSO_CIUDADANO_SEPTIEMBRE_0929_V1.pdf
672,27-09-2024,25-09-2024,27-09-2024,Gabriel Boric,Cadem,Plaza Pública,34,57,9,705,,,,,online,559,0,https://insight-chile.cl/storage/2024/09/Track-PP-559-Septiembre-S4-VF.pdf
673,29-09-2024,25-09-2024,29-09-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,32,48,20,1276,,,,,online,Septiembre 2024,0,https://www.paneltuinfluyes.com/e/septiembre-2024?
674,04-10-2024,02-10-2024,04-10-2024,Gabriel Boric,Cadem,Plaza Pública,34,57,9,702,,,,,online,560,0,https://insight-chile.cl/storage/2024/10/Track-PP-560-Octubre-S1-VF.pdf
675,07-10-2024,04-10-2024,07-10-2024,Gabriel Boric,Criteria,Agenda Criteria,37,50,13,1000,,,,,online,Octubre 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2024-0dsP5.pdf
676,11-10-2024,09-10-2024,11-10-2024,Gabriel Boric,Cadem,Plaza Pública,32,60,8,705,,,,,online,561,0,https://insight-chile.cl/storage/2024/10/Track-PP-561-Octubre-S2-VF.pdf
677,18-10-2024,17-10-2024,18-10-2024,Gabriel Boric,Cadem,Plaza Pública,27,65,8,702,,,,,online,562,0,https://insight-chile.cl/storage/2024/10/Track-PP-562-Octubre-S3-VF.pdf
678,25-10-2024,23-10-2024,25-10-2024,Gabriel Boric,Cadem,Plaza Pública,25,67,8,705,,,,,online,563,0,http://web.archive.org/web/20241127023710/https://cadem.cl/wp-content/uploads/2024/10/Track-PP-563-Octubre-S4-VF.pdf
679,31-10-2024,29-10-2024,31-10-2024,Gabriel Boric,Activa Research,Pulso Ciudadano,28.6,61.8,9.6,1200,,,,,online,Octubre 2024,0,https://chile.activasite.com/wp-content/uploads/2024/11/241112_PULSO_CIUDADANO_OCTUBRE_1031_V3.pdf
680,31-10-2024,30-10-2024,31-10-2024,Gabriel Boric,Cadem,Plaza Pública,25,68,7,705,,,,,online,564,0,https://insight-chile.cl/storage/2024/11/Track-PP-564-Octubre-S5-VF.pdf
681,04-11-2024,30-10-2024,04-11-2024,Gabriel Boric,TuInfluyes.com,DataInfluye,33,49,18,1211,,,,,online,Octubre 2024,0,https://www.paneltuinfluyes.com/e/octubre-2024?
682,05-11-2024,30-10-2024,05-11-2024,Gabriel Boric,Criteria,Agenda Criteria,30,57,13,1005,,,,,online,Noviembre 2024,0,https://www.criteria.cl/descargas/Agenda_Criteria_Noviembre_2024-1egN6.pdf
683,07-11-2024,06-11-2024,07-11-2024,Gabriel Boric,Feedback Research,Estudio Feedback,37,53,10,3524,,,,,online,Citado en static1.squarespace.com (07-11-2024),0,https://static1.squarespace.com/static/621d4958e9a71e162e576945/t/672e382d09e20c0b5af31923/1731082289798/Encuesta+Feedback+RM+Noviembre+2024.pdf
